timestamp,open,high,low,close,volume
2025-06-20 14:27:01,58788.09,59002.14,58326.16,58392.8,805.38
2025-06-20 15:27:01,58509.15,59984.88,58236.59,59512.67,1670.25
2025-06-20 16:27:01,59453.9,62174.75,59200.22,61921.94,785.4
2025-06-20 17:27:01,61882.11,63259.71,60722.51,62044.69,1414.24
2025-06-20 18:27:01,62302.4,66488.55,62062.09,66046.58,1448.28
2025-06-20 19:27:01,66142.69,66152.92,63039.97,63071.72,1725.38
2025-06-20 20:27:01,63078.28,63723.28,57988.87,59023.71,923.83
2025-06-20 21:27:01,59131.88,59329.07,58730.8,58954.39,1270.29
2025-06-20 22:27:01,58995.25,59834.35,58953.31,59638.95,1066.85
2025-06-20 23:27:01,59712.04,61247.01,59470.07,59618.67,1532.5
2025-06-21 00:27:01,59493.07,60218.3,57964.55,58112.53,1896.05
2025-06-21 01:27:01,58130.02,58886.93,57142.46,58083.1,1817.91
2025-06-21 02:27:01,58125.49,58156.37,56329.89,57275.87,1758.56
2025-06-21 03:27:01,57349.04,58595.8,56507.33,58086.74,744.77
2025-06-21 04:27:01,57953.95,59892.73,57891.69,58602.12,2185.62
2025-06-21 05:27:01,58639.79,59097.07,57062.46,57658.0,2122.12
2025-06-21 06:27:01,57706.65,58000.89,56078.98,56679.62,2016.42
2025-06-21 07:27:01,56645.88,57781.08,55323.83,55490.68,1585.26
2025-06-21 08:27:01,55643.36,55681.97,55436.15,55479.75,1126.43
2025-06-21 09:27:01,55369.74,57251.22,54858.51,56925.86,1077.23
2025-06-21 10:27:01,56680.69,56816.1,56032.69,56182.64,1554.82
2025-06-21 11:27:01,56292.96,57729.64,55805.9,57202.03,625.42
2025-06-21 12:27:01,57164.87,57412.42,56627.13,56886.81,1436.91
2025-06-21 13:27:01,57044.31,57983.75,54326.43,55156.25,2573.17
2025-06-21 14:27:01,55218.46,55248.9,55013.63,55014.8,1525.47
2025-06-21 15:27:01,55026.27,55117.56,52744.75,54160.13,1189.16
2025-06-21 16:27:01,54153.35,54274.61,53844.92,53909.0,969.15
2025-06-21 17:27:01,53928.4,54130.87,51340.08,51737.03,2213.91
2025-06-21 18:27:01,51881.07,55213.54,51806.51,54960.59,1229.8
2025-06-21 19:27:01,54972.17,56039.92,54827.05,55077.18,1376.77
2025-06-21 20:27:01,54930.23,55488.15,53574.91,53855.08,2043.49
2025-06-21 21:27:01,53868.56,54939.73,53305.79,54049.74,1786.93
2025-06-21 22:27:01,54003.33,54356.72,53649.23,53977.79,1423.17
2025-06-21 23:27:01,53843.5,54440.85,53642.88,53871.03,1742.78
2025-06-22 00:27:01,53796.37,55725.38,53708.65,55112.43,1787.04
2025-06-22 01:27:01,54981.52,57058.41,54170.32,56365.6,1032.82
2025-06-22 02:27:01,56400.53,56406.95,55651.49,55825.97,1554.34
2025-06-22 03:27:01,55763.73,56329.88,55025.73,55498.83,2075.82
2025-06-22 04:27:01,55346.78,55579.53,55123.56,55258.93,1160.43
2025-06-22 05:27:01,55321.81,55661.71,52702.33,52800.8,914.89
2025-06-22 06:27:01,52972.76,53278.52,49786.51,50301.85,1263.51
2025-06-22 07:27:01,50305.28,52402.26,49734.91,52354.08,1196.98
2025-06-22 08:27:01,52273.46,56572.09,51524.16,55558.93,2116.15
2025-06-22 09:27:01,55695.35,56362.35,54834.86,55278.91,1436.62
2025-06-22 10:27:01,55145.17,56353.18,55069.24,55765.8,1494.64
2025-06-22 11:27:01,55825.89,56745.89,54809.68,56364.81,707.28
2025-06-22 12:27:01,56261.03,62921.77,55890.36,62115.37,3055.48
2025-06-22 13:27:01,61979.67,65778.87,60356.75,64041.31,1745.66
2025-06-22 14:27:01,64000.79,65006.48,62627.11,63830.92,650.51
2025-06-22 15:27:01,63847.97,65099.08,61243.99,62377.85,681.86
2025-06-22 16:27:01,62358.83,62541.84,59612.47,59862.96,884.2
2025-06-22 17:27:01,59643.12,60933.27,58813.5,60196.81,1530.94
2025-06-22 18:27:01,60257.97,61143.99,59283.56,59762.49,2151.72
2025-06-22 19:27:01,59772.27,60352.89,57352.93,58692.23,2127.71
2025-06-22 20:27:01,58680.62,59795.91,57900.21,58330.33,658.47
2025-06-22 21:27:01,58392.92,58689.56,55711.34,56547.52,1923.32
2025-06-22 22:27:01,56445.91,58657.37,55108.26,58451.72,2553.66
2025-06-22 23:27:01,58614.24,59986.2,58093.08,59804.9,1321.04
2025-06-23 00:27:01,59871.62,60032.36,59809.55,59839.37,541.62
2025-06-23 01:27:01,59846.15,61790.67,59688.63,61438.92,1225.28
2025-06-23 02:27:01,61504.01,62071.57,61390.01,61597.38,1483.42
2025-06-23 03:27:01,61785.96,61871.37,59881.75,59916.21,2176.86
2025-06-23 04:27:01,60062.26,61560.05,59121.09,61505.03,727.6
2025-06-23 05:27:01,61429.57,62880.71,61347.02,61963.47,1374.0
2025-06-23 06:27:01,61925.99,63487.85,59631.67,60812.17,1131.94
2025-06-23 07:27:01,60501.55,60846.15,59434.8,60688.88,1211.05
2025-06-23 08:27:01,60802.29,60996.81,58503.9,58722.94,2336.81
2025-06-23 09:27:01,58655.24,58684.1,55596.92,55987.61,2386.5
2025-06-23 10:27:01,55697.48,57736.39,55616.11,57533.99,689.04
2025-06-23 11:27:01,57532.23,61618.29,57178.83,61547.52,2006.21
2025-06-23 12:27:01,61618.83,61794.56,57781.7,58656.44,1073.66
2025-06-23 13:27:01,58636.15,59465.35,58371.98,59213.63,1306.29
2025-06-23 14:27:01,59416.34,60918.97,56229.27,57838.44,2126.6
2025-06-23 15:27:01,57768.39,57943.78,56561.64,57140.74,618.23
2025-06-23 16:27:01,57349.42,58189.53,54860.87,56020.88,1833.97
2025-06-23 17:27:01,56166.73,56285.79,53346.69,54272.71,969.82
2025-06-23 18:27:01,54442.2,55111.31,53470.63,54359.2,571.09
2025-06-23 19:27:01,54319.48,54335.92,53789.82,53792.62,2122.41
2025-06-23 20:27:01,53812.48,54519.3,53435.86,54070.63,1073.7
2025-06-23 21:27:01,53957.42,54284.07,53820.06,54041.02,1513.55
2025-06-23 22:27:01,54099.03,54496.32,53595.08,53626.47,677.7
2025-06-23 23:27:01,53733.3,54872.44,51216.88,51913.39,1082.37
2025-06-24 00:27:01,51834.82,51999.36,51429.0,51636.24,1522.01
2025-06-24 01:27:01,51569.79,53616.49,50977.08,52651.46,1661.75
2025-06-24 02:27:01,52749.16,54351.83,51876.39,53272.6,760.83
2025-06-24 03:27:01,53161.28,53433.37,52051.83,52431.38,2177.49
2025-06-24 04:27:01,52225.18,52583.1,52134.64,52527.4,1936.31
2025-06-24 05:27:01,52617.79,54329.38,51651.53,53346.16,2138.41
2025-06-24 06:27:01,53283.96,53699.85,49706.52,49960.2,2862.72
2025-06-24 07:27:01,50026.43,50729.5,49371.31,50516.23,2170.57
2025-06-24 08:27:01,50634.79,50702.39,49423.12,49681.2,828.97
2025-06-24 09:27:01,49628.67,51246.65,48524.01,50581.97,1906.39
2025-06-24 10:27:01,50641.29,51182.33,49327.68,49793.58,1104.73
2025-06-24 11:27:01,49868.6,50515.9,45518.13,46292.41,1270.86
2025-06-24 12:27:01,46327.7,46335.12,43182.84,43379.08,2601.48
2025-06-24 13:27:01,43360.95,44510.27,43085.31,43429.41,1353.67
2025-06-24 14:27:01,43355.53,44396.03,43150.21,43723.37,1120.72
2025-06-24 15:27:01,43711.65,44539.43,42944.81,42983.22,1888.33
2025-06-24 16:27:01,42984.48,43835.84,42856.81,43503.38,1109.96
2025-06-24 17:27:01,43566.23,43821.02,42616.8,42710.98,1403.17
2025-06-24 18:27:01,42679.14,43635.02,42000.85,42640.54,1097.12
2025-06-24 19:27:01,42510.43,43002.66,41296.33,41353.96,1758.35
2025-06-24 20:27:01,41458.39,41861.06,41009.59,41050.24,1504.85
2025-06-24 21:27:01,41219.49,41736.17,40477.73,41092.57,932.59
2025-06-24 22:27:01,41191.88,41798.34,39687.61,39781.41,789.11
2025-06-24 23:27:01,39836.81,40202.9,39283.18,39523.3,1251.61
2025-06-25 00:27:01,39598.82,40178.47,39492.29,40097.92,712.67
2025-06-25 01:27:01,40219.29,40572.69,39199.89,39530.2,1714.65
2025-06-25 02:27:01,39580.07,41282.13,39033.83,40839.81,893.14
2025-06-25 03:27:01,40809.41,41129.36,39716.27,40045.11,922.18
2025-06-25 04:27:01,40132.31,40875.89,40117.43,40685.94,610.27
2025-06-25 05:27:01,40697.4,42992.43,39501.41,42612.62,1307.28
2025-06-25 06:27:01,42461.91,42979.51,40308.41,40807.74,1082.68
2025-06-25 07:27:01,40712.26,40864.37,39678.69,39770.55,1960.13
2025-06-25 08:27:01,39542.08,40550.57,39041.75,40250.95,1943.75
2025-06-25 09:27:01,40170.58,40389.23,39819.87,40011.04,2011.77
2025-06-25 10:27:01,40035.19,40447.94,39985.28,40437.85,982.33
2025-06-25 11:27:01,40419.53,40526.52,39497.51,39796.26,1355.73
2025-06-25 12:27:01,39825.5,39896.44,39363.95,39834.56,551.67
2025-06-25 13:27:01,39641.43,39701.5,39455.23,39610.87,536.84
2025-06-25 14:27:01,39680.9,41364.13,39185.17,40511.55,2304.06
2025-06-25 15:27:01,40384.95,40766.45,40247.81,40664.31,946.0
2025-06-25 16:27:01,40621.28,40971.62,40158.86,40809.58,1251.33
2025-06-25 17:27:01,40677.75,40830.38,40131.57,40333.89,908.81
2025-06-25 18:27:01,40427.85,40777.57,39496.41,39727.15,1507.82
2025-06-25 19:27:01,39761.22,39774.63,39395.57,39535.83,1389.86
2025-06-25 20:27:01,39590.64,40004.83,39500.65,39919.74,810.9
2025-06-25 21:27:01,39954.6,40496.09,39142.69,39625.0,1598.26
2025-06-25 22:27:01,39696.63,39998.15,39291.36,39948.91,1818.25
2025-06-25 23:27:01,39897.3,41300.5,39691.19,41197.7,2168.08
2025-06-26 00:27:01,41131.85,42451.19,40420.89,42285.26,2329.56
2025-06-26 01:27:01,42260.58,43438.5,41047.82,41971.05,577.8
2025-06-26 02:27:01,41839.83,43967.62,41658.21,43874.95,1944.3
2025-06-26 03:27:01,43901.16,44478.49,43336.26,43603.41,1776.24
2025-06-26 04:27:01,43537.85,43801.76,41108.34,41786.12,1305.17
2025-06-26 05:27:01,41942.67,42743.8,40804.68,41202.24,2203.22
2025-06-26 06:27:01,41291.24,41416.09,37723.44,38273.45,2924.96
2025-06-26 07:27:01,38247.83,38338.74,37324.67,37765.85,1668.12
2025-06-26 08:27:01,37735.36,37865.89,37585.76,37758.82,629.08
2025-06-26 09:27:01,37760.65,40805.38,37250.83,39625.14,2951.92
2025-06-26 10:27:01,39737.06,40678.56,39572.86,40050.62,1966.74
2025-06-26 11:27:01,40145.73,40593.64,39239.82,39794.15,673.33
2025-06-26 12:27:01,40000.25,40816.83,39124.46,40625.58,1998.83
2025-06-26 13:27:01,40543.79,40871.44,38479.97,39051.32,1626.55
2025-06-26 14:27:01,39140.35,39376.69,38752.29,39145.14,1004.04
2025-06-26 15:27:01,39210.95,40267.87,39131.52,40234.55,899.08
2025-06-26 16:27:01,40278.55,40521.63,37602.61,38006.79,2309.61
2025-06-26 17:27:01,38082.68,39652.21,37230.72,39242.12,1893.04
2025-06-26 18:27:01,39208.24,39638.39,39133.84,39483.64,1636.92
2025-06-26 19:27:01,39506.01,39542.5,38986.3,39120.73,1008.53
2025-06-26 20:27:01,39100.48,40527.05,38622.57,39879.94,1148.94
2025-06-26 21:27:01,39920.93,43553.83,39604.59,43194.07,3062.3
2025-06-26 22:27:01,43209.58,43732.75,42224.6,43450.15,1589.95
2025-06-26 23:27:01,43438.62,44199.5,42647.07,43778.02,1423.11
2025-06-27 00:27:01,43692.7,44301.72,43087.42,43156.46,1272.98
2025-06-27 01:27:01,43185.11,43221.64,42551.93,42663.9,1051.58
2025-06-27 02:27:01,42680.15,44069.72,41705.28,43156.55,585.83
2025-06-27 03:27:01,43075.8,44296.56,41342.51,41756.87,2363.07
2025-06-27 04:27:01,41847.56,42016.56,41677.58,41807.44,650.98
2025-06-27 05:27:01,41805.81,41912.34,41356.44,41568.02,999.66
2025-06-27 06:27:01,41542.81,42115.04,41521.97,41793.25,1966.13
2025-06-27 07:27:01,41872.68,43298.23,41639.41,42175.14,663.13
2025-06-27 08:27:01,42319.43,42868.75,42306.98,42583.46,1459.95
2025-06-27 09:27:01,42589.43,42671.36,41154.52,42224.81,1518.19
2025-06-27 10:27:01,42322.93,42345.51,41667.71,41886.47,1658.88
2025-06-27 11:27:01,41902.35,42517.47,40076.94,40588.62,1281.24
2025-06-27 12:27:01,40669.88,41172.71,39628.34,40019.43,2132.87
2025-06-27 13:27:01,40148.48,40590.38,39727.68,40236.02,874.82
2025-06-27 14:27:01,40341.84,41236.39,40040.92,41154.82,1479.68
2025-06-27 15:27:01,41164.96,41798.35,40036.25,40467.48,1697.03
2025-06-27 16:27:01,40512.12,41168.63,40450.81,41125.53,1391.76
2025-06-27 17:27:01,41090.22,43048.19,41037.39,42893.27,1759.75
2025-06-27 18:27:01,42833.87,43601.32,42730.31,43375.96,913.06
2025-06-27 19:27:01,43349.14,46955.87,42826.81,46223.04,2110.31
2025-06-27 20:27:01,46153.51,46644.52,44906.54,45115.76,772.44
2025-06-27 21:27:01,45086.97,45566.91,42726.77,43553.65,1662.13
2025-06-27 22:27:01,43484.31,44399.75,42398.06,42519.3,1114.51
2025-06-27 23:27:01,42365.96,44370.96,41929.33,43815.95,1895.07
2025-06-28 00:27:01,43677.13,44692.72,43208.09,44288.14,1974.06
2025-06-28 01:27:01,44245.36,44268.14,44196.95,44202.21,1419.4
2025-06-28 02:27:01,44215.19,44777.79,43766.03,44643.82,1299.17
2025-06-28 03:27:01,44624.97,45058.53,43463.84,43504.82,775.97
2025-06-28 04:27:01,43418.93,48016.14,42962.56,47373.31,2900.53
2025-06-28 05:27:01,47363.97,47920.92,46764.62,47503.48,1460.65
2025-06-28 06:27:01,47505.27,48717.22,47324.58,47632.15,1903.19
2025-06-28 07:27:01,47523.19,48454.06,47438.08,48451.7,1126.72
2025-06-28 08:27:01,48462.22,49537.68,48424.49,49039.79,766.08
2025-06-28 09:27:01,49163.93,49889.63,48351.38,49262.83,1569.69
2025-06-28 10:27:01,49177.49,49647.89,48403.61,48596.1,1072.9
2025-06-28 11:27:01,48731.43,50414.6,47541.25,49273.19,2083.4
2025-06-28 12:27:01,49248.55,51171.64,48811.67,50932.36,1418.07
2025-06-28 13:27:01,51037.54,51974.06,50878.34,51616.69,1275.81
2025-06-28 14:27:01,51733.01,54305.07,51606.65,53979.9,1049.48
2025-06-28 15:27:01,54121.36,54169.75,53493.28,53503.46,1241.68
2025-06-28 16:27:01,53652.81,54107.49,51020.08,51426.85,1481.23
2025-06-28 17:27:01,51424.14,51771.14,51055.05,51125.91,1299.62
2025-06-28 18:27:01,51154.56,51265.62,50994.84,51181.88,1082.06
2025-06-28 19:27:01,51172.84,52339.96,51168.93,52313.18,1998.52
2025-06-28 20:27:01,52274.47,52489.82,50665.01,51335.17,795.35
2025-06-28 21:27:01,51406.72,55409.52,49826.02,54256.67,3071.51
2025-06-28 22:27:01,54220.44,54786.5,53778.34,54007.72,1120.57
2025-06-28 23:27:01,53878.76,54294.31,52649.44,53055.97,1893.73
2025-06-29 00:27:01,53071.14,53772.28,50433.94,50915.22,1250.14
2025-06-29 01:27:01,50898.09,51012.67,47457.64,47867.37,2132.42
2025-06-29 02:27:01,47822.17,48910.23,47739.04,48563.56,1346.84
2025-06-29 03:27:01,48317.8,49610.92,47417.07,48594.02,1517.15
2025-06-29 04:27:01,48566.22,49185.81,46119.61,46320.58,1597.96
2025-06-29 05:27:01,46565.55,46598.13,44968.91,45106.79,2448.18
2025-06-29 06:27:01,44971.2,45513.95,43950.97,44836.22,716.87
2025-06-29 07:27:01,44860.35,47143.41,43745.99,46793.04,2741.55
2025-06-29 08:27:01,46760.92,46920.21,45949.72,46287.46,1349.15
2025-06-29 09:27:01,46123.32,46506.89,43823.99,44096.75,2364.47
2025-06-29 10:27:01,44208.05,44530.27,43453.03,43763.31,1503.33
2025-06-29 11:27:01,43758.51,44707.34,42693.49,43570.1,1418.86
2025-06-29 12:27:01,43594.98,43859.58,40044.39,40188.6,3172.52
2025-06-29 13:27:01,40236.31,40679.82,39411.15,40066.85,550.94
2025-06-29 14:27:01,39831.23,40326.63,39383.75,39900.82,1565.68
2025-06-29 15:27:01,39823.28,40782.54,39751.88,40576.51,970.41
2025-06-29 16:27:01,40464.55,43280.65,38957.72,43267.26,2564.73
2025-06-29 17:27:01,43330.01,45783.54,43140.64,44801.92,2183.9
2025-06-29 18:27:01,44848.17,45647.64,43462.7,44392.76,1948.5
2025-06-29 19:27:01,44390.41,44464.54,42441.29,42830.39,1500.98
2025-06-29 20:27:01,42754.85,45150.1,42734.8,45087.09,2646.42
2025-06-29 21:27:01,44916.33,45206.34,44236.06,45101.9,1761.67
2025-06-29 22:27:01,45121.14,45179.96,45003.2,45088.58,1112.28
2025-06-29 23:27:01,45019.22,45458.8,44508.63,45017.0,1108.2
2025-06-30 00:27:01,44932.38,45786.29,44218.41,45304.51,908.53
2025-06-30 01:27:01,45309.94,45701.28,44318.19,45026.71,727.16
2025-06-30 02:27:01,45051.69,45719.44,43743.33,44339.76,1596.68
2025-06-30 03:27:01,44358.36,44586.89,43026.77,43701.19,1990.66
2025-06-30 04:27:01,43658.22,44360.89,42960.83,43622.39,720.18
2025-06-30 05:27:01,43620.16,43952.55,42737.1,42893.59,1684.92
2025-06-30 06:27:01,42741.82,42866.23,41862.75,41915.52,596.9
2025-06-30 07:27:01,41888.04,42721.88,41884.93,42039.53,901.71
2025-06-30 08:27:01,42052.58,42415.86,41502.56,41619.6,1147.47
2025-06-30 09:27:01,41579.96,43196.92,41193.03,42854.64,1503.5
2025-06-30 10:27:01,42929.59,43381.06,39259.27,40412.82,1005.58
2025-06-30 11:27:01,40215.7,41505.55,39602.92,40954.71,599.63
2025-06-30 12:27:01,40943.71,42551.63,40733.92,42327.15,2607.64
2025-06-30 13:27:01,42334.66,42617.81,41231.51,41331.61,2069.06
2025-06-30 14:27:01,41347.92,41391.41,40645.1,40970.06,2112.05
2025-06-30 15:27:01,40851.75,41003.38,40281.32,40548.97,1132.89
2025-06-30 16:27:01,40362.75,40469.66,39409.35,39467.36,2117.77
2025-06-30 17:27:01,39516.48,40050.24,37602.48,38597.22,1015.2
2025-06-30 18:27:01,38509.31,38987.46,37879.08,38111.41,777.73
2025-06-30 19:27:01,38045.12,39336.76,37738.91,38837.03,1896.56
2025-06-30 20:27:01,38924.44,40399.95,38821.32,40080.53,1364.04
2025-06-30 21:27:01,40083.81,41165.89,39954.35,41124.43,657.57
2025-06-30 22:27:01,41042.0,41695.85,41031.82,41518.21,766.21
2025-06-30 23:27:01,41305.44,41628.31,39937.59,40299.5,640.28
2025-07-01 00:27:01,40284.1,40957.71,39222.65,39585.52,1779.26
2025-07-01 01:27:01,39642.16,40120.56,39213.01,39891.35,731.59
2025-07-01 02:27:01,39948.65,40028.37,38396.59,38480.14,930.39
2025-07-01 03:27:01,38487.98,38939.58,38353.08,38813.26,544.46
2025-07-01 04:27:01,38933.5,39189.15,38309.42,38694.67,1879.2
2025-07-01 05:27:01,38708.09,38793.05,38258.51,38308.38,1210.29
2025-07-01 06:27:01,38327.07,39043.14,38223.22,39013.25,1025.65
2025-07-01 07:27:01,38999.52,39550.0,38326.76,39509.37,2164.32
2025-07-01 08:27:01,39640.66,40727.04,38451.44,39048.13,2234.76
2025-07-01 09:27:01,38949.72,40858.61,38921.24,40819.01,2121.65
2025-07-01 10:27:01,40768.69,41379.27,39532.43,39687.6,2171.91
2025-07-01 11:27:01,39813.05,40382.69,39521.58,40163.23,2041.25
2025-07-01 12:27:01,40081.69,41194.88,39645.85,40964.76,1905.63
2025-07-01 13:27:01,40896.34,40917.15,40582.22,40730.71,1346.92
2025-07-01 14:27:01,40900.92,41230.27,40635.95,41035.09,634.51
2025-07-01 15:27:01,41020.29,41232.01,40230.61,40398.27,651.65
2025-07-01 16:27:01,40509.19,40915.19,40454.27,40798.21,615.99
2025-07-01 17:27:01,40763.18,41992.95,40251.87,40503.97,2049.69
2025-07-01 18:27:01,40551.64,41566.05,38362.71,39761.12,1618.32
2025-07-01 19:27:01,39922.1,41081.78,39649.42,41049.76,2528.72
2025-07-01 20:27:01,40937.84,41189.21,40119.47,40407.41,2163.75
2025-07-01 21:27:01,40441.83,41327.43,39355.65,39544.71,1484.95
2025-07-01 22:27:01,39546.22,39761.36,38086.08,38643.29,1842.36
2025-07-01 23:27:01,38757.99,39188.31,38754.8,39057.01,553.18
2025-07-02 00:27:01,39084.79,39553.04,37621.85,37737.47,1951.92
2025-07-02 01:27:01,37804.06,40099.88,37768.01,39824.48,1753.95
2025-07-02 02:27:01,39788.47,39844.34,37282.47,37359.43,1091.51
2025-07-02 03:27:01,37415.04,38934.83,37396.83,38532.05,2131.58
2025-07-02 04:27:01,38518.08,39085.51,38072.77,38853.81,2041.3
2025-07-02 05:27:01,38708.77,39767.04,38381.88,38741.41,1357.46
2025-07-02 06:27:01,38819.47,39157.05,38064.71,38188.3,915.41
2025-07-02 07:27:01,38189.39,38899.77,38141.86,38630.14,617.97
2025-07-02 08:27:01,38556.44,38855.94,38475.6,38607.86,1951.37
2025-07-02 09:27:01,38760.47,39748.77,38192.04,39361.69,1067.03
2025-07-02 10:27:01,39238.54,39913.76,38765.54,39466.93,1945.86
2025-07-02 11:27:01,39456.86,39992.58,39325.87,39674.16,1463.06
2025-07-02 12:27:01,39794.06,39885.56,39301.58,39537.52,862.87
2025-07-02 13:27:01,39331.6,39647.03,39202.43,39521.72,1046.54
2025-07-02 14:27:01,39537.44,40323.12,38987.58,39675.43,752.78
2025-07-02 15:27:01,39534.3,39968.15,38891.74,38930.07,797.53
2025-07-02 16:27:01,38954.96,38954.97,36638.81,37074.72,1903.4
2025-07-02 17:27:01,36994.11,37983.11,36993.88,37948.35,2005.18
2025-07-02 18:27:01,37865.94,38397.29,37054.61,38122.84,1722.27
2025-07-02 19:27:01,37991.26,38370.08,37290.69,38050.29,1751.97
2025-07-02 20:27:01,37998.72,38195.84,37732.73,38086.45,1749.52
2025-07-02 21:27:01,38040.93,39167.39,37211.59,38426.34,680.26
2025-07-02 22:27:01,38535.66,39011.71,38019.17,38131.47,1846.21
2025-07-02 23:27:01,38181.07,38403.35,36933.74,37469.21,1944.0
2025-07-03 00:27:01,37356.57,37751.18,37257.74,37651.38,1137.09
2025-07-03 01:27:01,37691.63,38531.57,36081.3,36624.2,2414.33
2025-07-03 02:27:01,36689.22,37744.28,35904.46,37080.38,1008.24
2025-07-03 03:27:01,37038.97,37336.01,35519.82,36385.89,2099.51
2025-07-03 04:27:01,36305.83,37833.5,35819.16,37203.99,2395.78
2025-07-03 05:27:01,37122.76,38271.45,36620.51,37733.81,1253.74
2025-07-03 06:27:01,37704.6,38092.63,37703.35,38001.04,1677.85
2025-07-03 07:27:01,37885.68,40335.44,36754.35,39359.53,1833.02
2025-07-03 08:27:01,39331.42,41409.07,38631.68,41337.44,2382.34
2025-07-03 09:27:01,41378.12,42610.17,40933.66,41990.7,800.84
2025-07-03 10:27:01,41946.52,42115.31,40751.62,41084.08,1127.32
2025-07-03 11:27:01,41171.18,41471.69,38825.44,39575.17,1883.9
2025-07-03 12:27:01,39624.0,40512.06,39325.7,39337.61,1620.24
2025-07-03 13:27:01,39197.87,39441.32,39145.31,39395.64,1504.19
2025-07-03 14:27:01,39427.84,40612.96,39202.66,40205.1,721.31
2025-07-03 15:27:01,40162.01,40893.49,39086.19,39440.98,689.88
2025-07-03 16:27:01,39306.3,40133.25,38965.53,39631.73,1632.0
2025-07-03 17:27:01,39603.21,40261.27,38697.7,38786.54,1105.83
2025-07-03 18:27:01,38683.67,38859.04,37857.03,38254.98,667.88
2025-07-03 19:27:01,38237.35,38740.44,36387.38,36867.75,1540.31
2025-07-03 20:27:01,36799.6,37001.72,35462.64,35596.98,1072.06
2025-07-03 21:27:01,35531.35,35910.91,34029.01,34588.76,1778.3
2025-07-03 22:27:01,34519.31,34531.86,33149.67,33307.66,1277.96
2025-07-03 23:27:01,33419.14,34763.07,33368.72,34640.79,713.73
2025-07-04 00:27:01,34733.66,34989.72,33459.29,34149.24,1822.42
2025-07-04 01:27:01,34072.57,35665.25,33493.45,35265.62,2592.42
