timestamp,open,high,low,close,volume,cwr
2025-06-24 19:20:20.093593,45689.13,46054.74,44627.63,44670.44,3352.81,0.9497386090895691
2025-06-24 20:20:20.093606,44726.84,45048.28,44339.07,44371.52,3319.94,0.4701769668908454
2025-06-24 21:20:20.093620,44462.99,44850.73,43964.98,44426.39,2079.28,0.6081561933232928
2025-06-24 22:20:20.093634,44480.07,44877.04,43310.53,43371.92,1234.2,1.0833503632295334
2025-06-24 23:20:20.093652,43402.13,43698.83,42952.26,43146.87,2760.8,0.5240658077894215
2025-06-25 00:20:20.093666,43188.09,43804.15,43087.94,43728.42,1354.4,0.4957779510645883
2025-06-25 01:20:20.093680,43794.6,44085.56,42979.11,43251.06,3570.26,0.7901893540651043
2025-06-25 02:20:20.093699,43278.34,44649.97,42903.74,44346.64,1473.34,1.3066696099027444
2025-06-25 03:20:20.093713,44330.13,44582.21,43366.2,43625.28,1737.91,0.9044507013340178
2025-06-25 04:20:20.093727,43672.78,44328.77,43661.83,44188.92,1096.77,0.5013977626025072
2025-06-25 05:20:20.093741,44195.15,46069.46,43404.44,45818.36,2037.19,1.9476890459208986
2025-06-25 06:20:20.093754,45737.33,46140.64,43781.48,44170.56,1744.41,1.666082859225191
2025-06-25 07:20:20.093768,44118.89,44221.63,43265.95,43328.0,3911.76,0.7463573609151098
2025-06-25 08:20:20.093782,43203.55,44008.74,42827.59,43783.6,4062.05,0.970627257027835
2025-06-25 09:20:20.093796,43739.89,43924.66,43442.6,43604.15,4826.46,0.4053583043332244
2025-06-25 10:20:20.093809,43617.31,44002.75,43568.17,43992.82,2046.82,0.37295977281533804
2025-06-25 11:20:20.093823,43982.85,44068.5,43225.17,43464.34,2798.96,0.7373290020183382
2025-06-25 12:20:20.093837,43480.31,43577.87,43126.67,43530.46,1134.45,0.4019457667191259
2025-06-25 13:20:20.093851,43424.93,43483.45,43219.57,43371.17,1087.29,0.24497832951850293
2025-06-25 14:20:20.093865,43409.52,44855.24,43042.59,44224.19,4747.29,1.6303961647260945
2025-06-25 15:20:20.093878,44155.09,44516.04,44000.19,44400.68,2026.12,0.48381106373719396
2025-06-25 16:20:20.093892,44377.19,44712.06,44014.22,44584.87,2855.73,0.6548470023323685
2025-06-25 17:20:20.093906,44512.86,44617.71,44067.37,44206.36,1901.27,0.5246915051535744
2025-06-25 18:20:20.093920,44257.84,44532.26,43539.57,43720.62,3093.56,0.9730423292870387
2025-06-25 19:20:20.093933,43739.37,43753.07,43403.6,43546.88,3174.15,0.34935226828558896
2025-06-25 20:20:20.093947,43577.06,44000.01,43488.32,43916.11,1663.1,0.5168006415442332
2025-06-25 21:20:20.093961,43935.28,44336.62,43311.69,43669.16,3603.89,1.0394458614552222
2025-06-25 22:20:20.093975,43708.63,44015.76,43418.48,43980.51,4225.61,0.6432134828435649
2025-06-25 23:20:20.093990,43952.1,45314.91,43788.35,45233.23,4027.01,1.616921667381627
2025-06-26 00:20:20.094004,45197.08,46311.51,44693.55,46193.99,4518.33,1.6315573993663173
2025-06-26 01:20:20.094018,46180.51,47025.91,45286.94,45949.54,1108.67,1.8394723299556204
2025-06-26 02:20:20.094032,45877.71,47645.29,45706.7,47558.03,3154.81,2.097280747780839
2025-06-26 03:20:20.094046,47572.24,48025.21,47124.18,47333.79,4102.45,0.9776774694079041
2025-06-26 04:20:20.094060,47298.2,47487.9,45246.84,45734.05,2148.55,2.2994711665732974
2025-06-26 05:20:20.094074,45819.72,46431.9,44886.79,45190.59,4660.36,1.5033901710580528
2025-06-26 06:20:20.094087,45239.4,45326.21,42421.12,42803.55,4173.05,2.5233653789360635
2025-06-26 07:20:20.094101,42789.23,42857.26,42079.62,42409.77,3617.17,0.6773917751133166
2025-06-26 08:20:20.094115,42392.65,42542.91,42251.72,42442.05,1333.86,0.25543184112857226
2025-06-26 09:20:20.094129,42443.08,44931.89,42089.41,44113.14,4936.44,2.240076411376276
2025-06-26 10:20:20.094143,44175.44,44946.75,44062.34,44514.22,4527.71,0.7234384368540462
2025-06-26 11:20:20.094157,44567.07,44905.51,43910.82,44329.66,1317.63,0.7980177319445385
2025-06-26 12:20:20.094171,44444.45,45245.26,43815.54,45107.92,4276.25,1.1143178922017547
2025-06-26 13:20:20.094189,45062.52,45319.52,43201.32,43649.49,2837.06,1.555854912232504
2025-06-26 14:20:20.094204,43699.25,43988.51,43370.15,43792.14,2340.83,0.46052736922734927
2025-06-26 15:20:20.094217,43828.95,44783.18,43764.48,44756.13,1567.89,0.7402358552605263
2025-06-26 16:20:20.094231,44780.6,44960.58,42624.41,42923.68,3604.59,1.5920395636657025
2025-06-26 17:20:20.094245,42966.53,44352.74,42350.77,44056.34,3536.57,1.3203351142515893
2025-06-26 18:20:20.094264,44037.33,44475.4,43966.04,44327.14,3745.31,0.336908833670776
2025-06-26 19:20:20.094278,44339.69,44378.79,43891.02,44035.07,2117.1,0.33410654736361456
2025-06-26 20:20:20.094292,44023.67,45197.09,43685.1,44738.66,2221.24,1.0394362808283906
2025-06-26 21:20:20.094306,44761.65,47877.46,44515.79,47597.85,4153.79,2.1889292597801724
2025-06-26 22:20:20.094320,47606.4,48050.6,46941.5,47859.83,3682.93,0.7422276398988001
2025-06-26 23:20:20.094333,47853.48,48479.77,47301.37,48185.78,3186.59,0.7813525674433741
2025-06-27 00:20:20.094347,48138.82,48594.74,47650.44,47702.12,2690.19,0.6542572797640961
2025-06-27 01:20:20.094361,47717.96,47762.27,47114.28,47250.09,2168.87,0.4633596956652306
2025-06-27 02:20:20.094375,47259.1,48481.29,46521.67,47790.54,1072.03,1.4502957215750776
2025-06-27 03:20:20.094389,47745.83,48557.6,46392.04,46667.58,4491.02,1.5244169205237983
2025-06-27 04:20:20.094402,46718.26,46919.16,46597.73,46762.3,1386.14,0.22602576692336582
2025-06-27 05:20:20.094416,46761.39,46858.71,46362.28,46555.58,2188.95,0.38046677171533894
2025-06-27 06:20:20.094430,46541.46,47123.87,46523.36,46844.37,4611.58,0.46529629311086446
2025-06-27 07:20:20.094444,46888.89,48013.77,46725.82,47228.65,1315.88,0.9867382743667913
2025-06-27 08:20:20.094458,47309.44,48005.79,47298.03,47744.24,3331.23,0.5576593059042128
2025-06-27 09:20:20.094472,47747.59,47810.12,46626.29,47443.15,3395.91,0.9684128550726494
2025-06-27 10:20:20.094485,47498.27,47519.52,46989.22,47195.07,3676.8,0.43537140185404016
2025-06-27 11:20:20.094499,47204.02,47639.0,45752.36,46114.18,2267.79,1.4956270128325821
2025-06-27 12:20:20.094513,46160.35,46542.12,45364.87,45661.82,4570.09,0.9781955252696015
2025-06-27 13:20:20.094526,45735.44,46221.66,45389.96,45930.73,1949.73,0.7263895026804049
2025-06-27 14:20:20.094540,45991.12,46852.99,45769.81,46793.0,2950.67,0.9229007497002996
2025-06-27 15:20:20.094554,46798.76,47297.65,45836.66,46176.32,3536.42,1.1952500552224021
2025-06-27 16:20:20.094568,46201.79,46905.2,46135.21,46858.4,2889.97,0.6496544974393144
2025-06-27 17:20:20.094581,46838.28,48628.29,46781.35,48461.36,2928.16,1.6646695091048334
2025-06-27 18:20:20.094595,48427.81,49131.45,48340.7,48941.91,1827.97,0.7230864612976147
2025-06-27 19:20:20.094609,48926.77,51955.47,48559.7,51440.46,3050.67,2.8193661061178026
2025-06-27 20:20:20.094623,51401.77,51786.33,50375.85,50539.7,1348.37,1.1488299565018572
2025-06-27 21:20:20.094637,50523.58,50876.97,48607.1,49215.96,2974.19,1.734250934505358
2025-06-27 22:20:20.094650,49176.78,49909.67,48099.07,48196.14,2098.93,1.391274680698771
2025-06-27 23:20:20.094664,48109.23,49910.73,47759.74,49466.49,3431.62,1.653757915163596
2025-06-28 00:20:20.094678,49388.13,50322.09,48993.01,49981.27,4284.79,0.9837382096376072
2025-06-28 01:20:20.094691,49957.13,49993.36,49949.28,49959.38,3415.18,0.033181951968975276
2025-06-28 02:20:20.094705,49966.71,50481.86,49661.14,50390.72,2824.95,0.6127320786580404
2025-06-28 03:20:20.094719,50380.08,50730.3,49363.87,49396.97,1320.72,1.017167677497036
2025-06-28 04:20:20.094733,49348.21,53248.25,49015.25,52779.26,3714.68,2.7855473982309493
2025-06-28 05:20:20.094748,52774.05,53271.14,52317.85,52953.4,3450.29,0.6321122072272943
2025-06-28 06:20:20.094762,52954.4,53860.5,52831.62,53123.16,4609.81,0.6711408082612764
2025-06-28 07:20:20.094776,53062.4,53918.37,52974.04,53915.92,2180.16,0.6355204466470523
2025-06-28 08:20:20.094790,53921.77,54862.75,53893.85,54494.23,1492.01,0.6566594273054164
2025-06-28 09:20:20.094804,54563.2,55220.76,53960.94,54756.18,3769.97,0.8416168165704621
2025-06-28 10:20:20.094817,54708.75,55089.43,54018.22,54174.0,2225.25,0.7159030305298507
2025-06-28 11:20:20.094831,54249.43,55606.84,53426.61,54817.73,4666.54,1.422877721129721
2025-06-28 12:20:20.094845,54804.02,56637.28,54458.54,56448.06,2484.69,1.3594138162001674
2025-06-28 13:20:20.094858,56506.34,57552.15,56378.03,57264.13,2722.12,0.7482930115364934
2025-06-28 14:20:20.094872,57328.65,59656.12,57219.02,59373.98,1617.84,1.4757942135738458
2025-06-28 15:20:20.094886,59451.78,59513.35,58970.24,58983.2,2638.52,0.3599737265774495
2025-06-28 16:20:20.094900,59065.52,59400.61,57021.75,57321.53,2458.37,1.5276835896961665
2025-06-28 17:20:20.094914,57320.02,57589.92,57075.9,57131.01,2942.36,0.34982208428002015
2025-06-28 18:20:20.094927,57147.02,57333.57,56968.51,57239.97,2536.83,0.2612986843805198
2025-06-28 19:20:20.094941,57234.91,58379.91,57230.35,58348.65,4024.85,0.853405314073144
2025-06-28 20:20:20.094955,58327.06,58507.03,56789.37,57349.42,1464.56,1.257018154993645
2025-06-28 21:20:20.094969,57389.39,60627.16,56356.05,59873.51,4936.05,2.7069905549314477
2025-06-28 22:20:20.094983,59853.53,60310.82,59531.44,59716.75,2542.05,0.49461189834239677
2025-06-28 23:20:20.094997,59645.46,59945.98,58693.57,58987.58,4047.61,0.7976933064422923
2025-06-29 00:20:20.095010,58996.01,59464.81,56936.28,57258.09,2037.34,1.7029248068447531
2025-06-29 01:20:20.095024,57248.46,57342.87,54373.77,54711.39,3230.84,1.8725326870191346
2025-06-29 02:20:20.095038,54685.56,55732.55,54616.21,55443.35,2776.17,0.7021096812883457
2025-06-29 03:20:20.095052,55303.06,56313.93,54610.17,55531.68,3493.62,1.0465671264061398
2025-06-29 04:20:20.095066,55515.79,55964.16,53466.68,53612.11,2580.55,1.4653305014140052
2025-06-29 05:20:20.095080,53753.88,53793.89,52323.72,52493.09,4637.82,0.8572932201487248
2025-06-29 06:20:20.095093,52414.19,52853.2,51555.9,52271.93,1522.61,0.7515342932055433
2025-06-29 07:20:20.095107,52286.0,54389.76,51461.33,54130.47,4776.17,1.6604729384921397
2025-06-29 08:20:20.095121,54111.9,54249.74,53449.47,53741.73,2933.63,0.47222247628398756
2025-06-29 09:20:20.095135,53646.45,53926.01,51625.13,51823.93,4047.19,1.3140178061268655
2025-06-29 10:20:20.095149,51889.32,52149.25,51314.88,51565.17,3309.12,0.4993566302988242
2025-06-29 11:20:20.095163,51562.34,52340.03,50692.23,51410.72,3294.12,0.95462407259731
2025-06-29 12:20:20.095177,51425.4,51624.2,48223.73,48332.08,4415.85,1.9133808423901542
2025-06-29 13:20:20.095191,48360.77,48696.34,47770.01,48266.13,1076.46,0.5152516616647739
2025-06-29 14:20:20.095205,48124.21,48508.25,47732.45,48135.46,3770.13,0.4266487750621112
2025-06-29 15:20:20.095218,48088.69,49032.03,48018.6,48829.77,1842.82,0.5594267012079706
2025-06-29 16:20:20.095232,48762.41,51338.1,47694.71,51328.61,3707.29,1.9096961874373468
2025-06-29 17:20:20.095246,51365.83,53489.4,51228.14,52775.68,4013.71,1.251150167787557
2025-06-29 18:20:20.095260,52802.92,53393.61,51760.98,52448.17,4383.69,0.8824991250035458
2025-06-29 19:20:20.095274,52446.78,52503.05,50768.98,51064.35,2628.43,0.9252861588060982
2025-06-29 20:20:20.095287,51019.32,53406.09,50996.56,53334.58,4232.94,1.2898012756535169
2025-06-29 21:20:20.095302,53233.59,53478.41,52699.14,53396.35,4178.06,0.443107180568723
2025-06-29 22:20:20.095315,53407.74,53470.29,53345.26,53427.24,2611.49,0.07315616820360087
2025-06-29 23:20:20.095329,53386.15,53759.52,52975.73,53404.64,2620.41,0.4712867953231458
2025-06-30 00:20:20.095343,53354.45,54047.75,52846.22,53704.8,1904.12,0.7517608690551604
2025-06-30 01:20:20.095357,53708.02,53992.67,52981.05,53496.41,1491.68,0.6421516351817973
2025-06-30 02:20:20.095371,53511.25,54020.68,52431.12,52886.13,3343.46,0.9997402471614291
2025-06-30 03:20:20.095385,52897.22,53077.47,51784.99,52316.92,4290.14,0.8569824930851908
2025-06-30 04:20:20.095399,52291.2,52807.1,51796.45,52282.17,1571.5,0.6654728781858379
2025-06-30 05:20:20.095444,52280.83,52532.98,51519.51,51638.22,3518.23,0.6968667229585717
2025-06-30 06:20:20.095458,51546.87,51687.46,50702.82,50762.46,1000.54,0.6735632380480048
2025-06-30 07:20:20.095473,50745.82,51438.29,50743.42,50911.22,1987.3,0.4913551281262594
